사용월,호선명,지하철역,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원
202503,경부선,금정,23956,5243,39098,21995,94116,47545,92181,93786,57696,37079,43164,24712,39210,27844,41253,28798,37792,31322,34886,33683,36734,43182,44198,53223,71293,73711,78098,98327,38139,77348,29858,49597,24401,46388,17508,38029,8192,25814,662,10429
202503,경부선,금천구청,10435,1281,17482,6212,44070,15515,40985,28796,24993,11448,19350,9347,18167,10304,17298,12144,16073,13961,14501,13982,14331,18590,16629,23584,17255,32171,26480,45459,10621,32028,7957,18182,6390,17122,4048,14114,1415,9004,68,904
202503,경부선,남영,2503,1719,4679,7858,13336,20620,20070,48014,12437,29172,9961,17043,10925,13662,12218,13200,13565,14369,13930,13074,17917,14117,23148,15798,28688,19910,39191,26223,17798,17192,15827,11777,16283,10332,12463,8953,5171,4929,267,1278
202503,경부선,노량진,4735,1842,6968,5808,18393,8777,23889,15959,13943,11406,11526,9800,12723,13297,14366,13584,15750,13015,15998,12948,16405,14887,17777,19769,20091,27728,19905,39442,16111,22788,15322,14278,16486,12920,14390,11007,4791,6899,338,1519
202503,경부선,당정,4268,860,11626,3076,25928,9113,22697,18020,13367,11459,9733,7951,9946,5722,11055,7059,9443,6762,9094,6316,10749,8322,12000,11136,14401,14321,14462,21666,6657,17293,5046,11518,4071,10458,3281,9902,1255,6382,78,1163
202503,경부선,대방,4532,2211,9532,9130,25913,33094,31311,44922,18882,22104,14975,12711,14660,12203,15759,13036,15586,14300,15623,13540,16080,15515,17294,18749,29087,25621,37174,34725,14038,20938,10921,15906,8950,15322,5666,13388,1968,8277,141,2043
202503,경부선,독산,8529,2381,19351,13739,49664,43275,46338,91194,26920,39293,20458,14090,20057,12019,20364,13389,19392,14798,17829,13718,19512,18910,30340,21259,56478,30449,64247,46260,27811,37180,17268,22775,11657,22749,7494,20855,2571,12515,132,1073
202503,경부선,두정,5238,1356,10575,4237,18677,11286,18878,29574,18124,29100,13385,18313,14181,14963,16600,16411,15389,14263,15613,12395,19025,11951,21131,18632,22476,21803,20540,26093,13649,18560,10485,15099,10038,11579,6841,11944,3467,8625,40,2607
202503,경부선,명학,6316,1733,10565,7562,25507,25929,20627,54187,11906,15497,9623,11448,10135,13264,10587,8109,10723,9557,13268,9485,12903,8380,17188,9734,30616,13993,36023,20030,12990,17025,11041,9535,7317,8465,4359,7827,2005,5724,182,1175
202503,경부선,병점,8151,3002,30516,11916,57378,21232,48636,33936,33825,21171,29375,17451,28108,18463,28962,21950,23747,19587,23907,22502,28146,28096,31110,34162,37001,48218,34205,55327,21938,45751,16420,34106,12865,26039,9748,26393,3262,16542,39,7405
202503,경부선,서동탄,1472,13,6172,678,10559,1304,4334,1282,3115,769,2270,711,2204,1041,1923,1194,1644,1213,1547,1577,1934,2087,1618,2652,1749,3252,1957,6002,936,5942,789,2871,458,2068,414,2527,128,1523,2,1105
202503,경부선,서울역,80,709,178,5008,12667,8189,24511,9489,20246,7407,16626,6553,19050,4123,18450,6094,18592,5645,7355,5560,21660,6806,17321,7491,21190,10241,26312,10853,24138,8232,16598,5498,20099,5045,15929,3998,8309,838,1146,141
202503,경부선,서정리,4508,3657,12970,7784,19354,15615,18458,20779,15972,10163,14443,7803,14032,8047,14540,10727,12358,11907,13263,11190,15618,13665,21173,19743,32543,21638,20150,22253,11713,19157,9022,16070,7911,11770,4547,11024,2413,8728,128,769
202503,경부선,석수,7258,2416,14935,6077,34520,11308,33010,13003,19925,10700,15067,8332,13140,6257,13090,7518,12037,8373,10818,9401,12825,12353,14066,14401,16962,22110,14747,30674,8268,23103,5979,15227,4842,14874,3345,12444,1217,7464,91,629
202503,경부선,성균관대,9125,2428,29087,7815,72964,10700,58850,30507,30897,21631,25372,18249,23367,18537,25006,17071,23531,20567,21267,18925,23333,23885,32004,31108,31365,44260,28596,66201,17674,51848,14594,31841,13837,28998,11280,25019,5767,16918,316,2781
202503,경부선,성환,2134,847,3728,2811,7053,13030,7401,24360,7436,28986,7929,11863,8611,7149,10909,11607,13057,10128,12327,6193,19924,6856,28598,8217,23847,9174,16551,9100,7106,7097,6052,6650,3943,5448,2602,6283,1001,4954,63,1249
202503,경부선,세류,4200,731,9602,3664,17730,3934,11914,4286,6895,3214,5733,3167,5213,3506,4929,3446,4511,3682,4112,4036,4570,4986,6353,6357,7330,8428,5515,14044,3384,10485,2595,7640,2180,7138,1379,5442,459,3202,10,900
202503,경부선,세마,2283,1228,7244,3322,12386,5447,11037,10087,7262,2832,5376,2176,5156,2844,4874,2581,5226,3492,4510,3526,5208,3788,6660,7588,8159,9230,8828,10559,3396,9096,2455,6344,2076,5659,1434,5382,568,2613,67,344
202503,경부선,송탄,5519,735,7945,3288,13724,6105,12792,10386,10310,4639,8770,4173,8770,4632,8384,5546,8011,6048,7191,7018,8283,7816,10762,9556,9374,12540,9694,13458,5749,12771,4086,10285,3283,8622,1997,7363,961,6204,84,609
202503,경부선,수원,20014,4638,38341,31858,79357,58677,73929,82261,53369,77797,51634,76129,55447,78369,61128,91571,63382,84512,65926,81381,83785,83703,103071,98484,105258,111587,109828,137800,85327,96800,89972,57515,69822,45917,61153,35613,24563,23739,661,7421
202503,경부선,신길,8777,1430,10771,5290,23879,19577,32062,30119,18445,11950,12584,7855,10892,7606,13557,8527,11899,9882,10740,9396,11776,11611,14299,13098,20148,17199,28264,23190,11218,16611,8031,12251,7146,12558,5025,10325,1914,6278,126,1673
202503,경부선,신도림,1808,875,3195,2972,8722,7188,10224,15275,6666,8811,4987,5801,5164,5680,5591,5803,5653,6591,5587,6027,6286,7053,7051,8226,11086,10715,14340,14155,7354,7863,6033,4953,4875,4584,4497,3780,1735,2173,82,1083
202503,경부선,안양,15579,2531,37320,11087,90878,20289,76360,56197,45949,58039,36499,36348,36422,36673,42566,35650,40794,41320,39102,33239,49116,40868,59755,47313,59523,66784,44138,91572,28952,67002,24487,39389,23283,35200,19040,26520,8415,19736,443,2595
202503,경부선,영등포,15051,7037,16195,24352,42081,57466,59472,123675,42811,92247,43586,76514,49737,86699,57752,91167,62942,94514,64975,83145,94455,81697,107168,83582,121704,93558,164377,108422,97835,69211,98871,41691,74117,32597,57534,25962,23247,14692,760,4362
202503,경부선,오산,7307,1897,16832,9355,29996,25450,32462,21533,22618,15398,20860,12939,19800,12348,20888,15258,18449,16310,18000,16348,19213,21469,23323,25810,26247,31346,26219,35365,15925,26191,12178,20556,8875,15760,5061,11251,2201,8910,140,891
202503,경부선,오산대,3268,851,7729,2331,14825,4375,12110,11155,7794,4675,6125,4346,5945,3937,5670,4012,5983,4765,5483,4893,6860,4763,8179,7385,9299,10114,9463,13427,4051,11111,3610,6729,3233,5905,2180,4923,1082,3177,133,316
202503,경부선,용산,3956,5595,6093,35472,23174,83763,34463,144774,41831,111929,37483,85068,56597,76314,54304,84671,65301,84851,55162,83703,102645,84444,108000,87395,128195,95833,163694,93990,109474,63460,111196,43709,107000,28985,74233,15724,25735,7259,1091,2333
202503,경부선,의왕,6789,2188,13992,8254,29411,32517,28388,30846,15337,12651,12001,8160,12784,8389,13292,8697,11444,10278,10935,8978,13004,11573,18671,15310,29666,19695,25501,28567,12166,20971,9423,14023,6967,12529,4074,10445,1841,7099,119,1290
202503,경부선,직산,866,344,1999,1215,2758,3344,2733,3835,2133,1438,1944,1218,1865,980,1590,1267,1712,1378,1471,1339,1809,1461,1847,2021,4078,2553,3469,2524,1354,2584,1005,1541,670,1429,343,1337,195,970,23,153
202503,경부선,진위,910,365,1588,2762,3222,8347,2947,8414,2190,2708,2019,2316,1910,1262,1879,1195,1741,1195,1778,1359,4511,1708,4342,1806,7362,2617,7362,2663,2829,2371,1606,1758,1046,1397,495,1276,242,841,15,74
202503,경부선,천안,2949,717,6046,3636,12295,6569,12280,18064,16832,15995,13165,13911,14545,15611,14621,16072,14883,14590,20888,14242,22650,15271,25598,16497,22840,22295,19271,20155,12692,12771,9567,9934,7145,7796,4283,5675,2309,3491,27,2282
202503,경부선,평택,7465,3103,13567,9009,30370,16045,34361,25799,30258,22869,26716,19348,24484,23015,24427,24752,25627,24275,24554,27113,26478,30487,30638,38251,33270,42518,30071,42574,21085,26798,21415,22905,14973,17869,13097,13381,6730,7163,144,2362
202503,경부선,평택지제,2652,5582,5647,8212,12235,12761,11856,7444,8030,5562,7085,4044,6370,4618,7226,4869,5208,4574,5724,4972,7798,6753,8537,8700,14522,10087,9728,11452,8205,9184,5538,6719,5053,6554,4997,5967,2648,3340,75,503
202503,경부선,화서,8661,962,25554,3599,49088,6748,38288,13482,18729,12057,14883,11765,13505,18274,13841,19406,14177,22903,15644,20474,19445,21751,23790,23806,23649,31125,22752,47860,17413,35966,14326,20021,13358,15486,10908,13581,2030,8878,123,1592
202503,경원선,가능,7880,1355,11674,3538,24399,7145,21421,14378,13381,7950,12938,6222,11642,7699,12198,8253,10245,9068,9489,8158,10155,10712,10748,12870,13018,15640,9395,19919,5730,18897,4650,12298,3946,9099,2447,8807,1113,4966,219,2109
202503,경원선,광운대,6388,1076,14452,3414,31383,6585,28793,23770,16724,11644,13373,12817,14106,17648,13981,11874,15069,14238,15942,14367,16382,14223,18650,17289,19466,20786,15636,27221,9460,21515,9126,14633,8289,12718,6518,11793,3853,9479,215,4975
202503,경원선,녹양,5583,800,7636,2039,16732,5326,14773,8716,9839,4746,8906,3690,8810,5235,8558,5535,7463,5836,6607,5731,6842,7072,7891,8491,8197,11296,7557,13217,3881,12767,2932,8452,2121,6719,1483,6726,608,4040,90,1301
202503,경원선,녹천,4133,811,7783,1407,20609,4928,17987,4787,10558,2618,8700,3525,7790,3258,8594,4239,6630,4319,5688,5468,5653,6487,7156,7976,5988,10054,4808,14792,3012,11189,1981,7485,1968,6794,1685,6669,425,3650,36,906
202503,경원선,덕계,6114,495,16476,2679,30206,4227,28888,7569,14506,5313,12024,3460,9778,4369,9659,5383,8426,5975,7105,5911,7441,9802,8113,12591,8112,17574,6956,24227,4251,19806,3410,12749,2554,12595,2168,8761,1166,6326,198,2300
202503,경원선,덕정,4742,990,10338,4832,21803,9287,20799,21429,12909,13365,11861,7515,11344,6923,11011,7967,12563,8240,9891,8406,13874,9859,14809,11006,16132,14295,14623,18035,5416,15126,3751,9901,2785,9869,2115,6911,1167,4983,270,2173
202503,경원선,도봉,6393,1199,10285,3432,19487,3811,18069,10999,13214,7988,11753,7145,11303,7219,11054,8924,11129,8805,10195,9555,10193,11469,9812,12830,10322,15636,10744,16701,4850,14331,3316,8941,2602,7794,1699,7293,831,4098,161,1336
202503,경원선,도봉산,6630,857,9389,2446,20861,4722,21437,7993,15608,12374,13569,15681,14206,15270,16277,16101,19229,12956,22594,11379,23495,10984,22624,10922,18149,10284,13665,11032,8132,8575,4880,5895,3567,5142,2233,4534,1077,2928,132,1068
202503,경원선,동두천,1191,539,2380,1806,4233,5063,4952,6217,3769,7572,3627,3019,3981,2763,4221,4755,4251,4241,4428,3730,7248,3098,8106,3097,6046,3923,4340,4104,2082,3300,1230,2694,812,2488,427,1807,272,1801,19,619
202503,경원선,동두천중앙,2266,558,4506,1847,8273,3700,8491,11234,6450,3813,6404,4763,5677,4711,6732,4389,5825,4998,5577,5720,6181,5751,6736,5833,6703,6281,6295,7183,2845,5274,2009,4526,1593,3420,841,2654,375,2490,26,1107
202503,경원선,망월사,7439,987,12689,3514,28517,5303,26873,26055,19114,16273,16157,10509,17376,19152,18035,13568,18286,12796,18177,15221,16840,14877,18258,17899,21243,22116,12756,27536,7695,23452,5997,14552,5035,12926,4179,11317,2062,6930,398,3645
202503,경원선,방학,11345,1871,15115,7092,33358,10072,31148,20624,21338,11552,18681,12325,19006,11332,20537,13443,17229,13697,15944,16403,16188,20198,17296,22266,17494,25660,18307,31111,10689,26275,7772,15993,6261,13278,4170,12148,2150,6852,365,2331
202503,경원선,보산,1519,422,1708,1400,3717,2469,3723,2990,3404,1471,3159,1665,3010,1645,2812,1459,2705,2029,2492,2281,3075,2813,4663,2990,4509,3847,2936,4029,1780,4070,1265,3057,912,2239,398,1551,204,1469,9,601
202503,경원선,서빙고,1099,684,2513,3951,3571,4527,3794,9483,3849,4552,3659,3694,3178,2824,3938,2787,4090,4558,4223,3404,4702,4856,6800,4057,9261,3644,7550,4409,2986,3505,2250,2018,2210,2006,1072,1675,254,1066,21,241
202503,경원선,석계,5330,1640,10354,4380,20709,5508,23315,9148,16273,7733,14471,7221,14227,9560,14096,9697,13637,11363,12513,12354,11821,16664,13345,21443,12696,25494,11259,33781,8204,24167,6743,17540,6603,14939,5528,12617,3159,7741,172,1917
202503,경원선,소요산,411,392,442,565,1466,938,2187,1893,1906,3053,2512,6168,3107,8523,4514,8447,7320,7127,8713,6153,9625,4021,7454,2781,4311,2074,2647,1705,786,1286,534,1122,213,699,140,584,89,433,7,271
202503,경원선,신이문,7805,1188,14383,3042,35255,4401,38312,7792,22838,5218,16100,5857,14317,7346,14269,8537,13502,9802,11158,10667,11062,15838,10766,19041,10237,22476,8928,31279,5960,23848,3899,17000,3022,14552,2259,13308,950,8084,107,1970
202503,경원선,양주,5766,1417,11704,5101,30566,11154,25015,11520,19567,9097,17264,6642,15599,7516,14573,9870,13997,9862,11292,11529,11915,12712,12770,13665,13567,21255,13038,22513,6628,22295,4038,15908,2821,11853,1938,11430,877,5795,116,2721
202503,경원선,연천,160,10,694,262,1189,643,3495,2833,2322,2144,1806,2954,1629,4122,2623,3587,3367,2845,4063,2302,3790,1905,3281,1782,2382,1881,1951,1717,694,1544,532,1178,197,551,138,400,60,421,3,249
202503,경원선,옥수,2,11,6,81,23,31,177,355,52,34,60,245,21,197,19,80,29,16,22,19,28,22,501,80,431,63,69,44,392,24,48,20,59,10,34,12,13,4,0,0
202503,경원선,왕십리(성동구청),5424,1456,8805,6806,27178,13155,41825,22051,27366,22535,18512,21347,19735,23490,24721,25936,27717,26366,29378,26992,33446,31181,39845,35680,42956,48843,39185,67918,31425,46986,32850,30104,34429,24458,29936,21558,14116,11485,1382,4193
202503,경원선,외대앞,4653,2866,8315,11599,22788,7106,25423,31798,15774,13793,13654,21381,15400,23482,16803,17248,18055,13828,21318,18397,23473,15522,29038,18091,34446,23132,23286,29716,16068,21690,14281,16127,13779,15095,11569,15570,5831,11263,371,2743
202503,경원선,월계,4873,1292,9424,2300,25146,7502,24055,16351,15992,17036,13052,9037,13109,6906,14627,9412,13392,12659,12306,9479,15096,11087,20182,14014,16253,16027,11110,23397,6062,16677,4711,10828,4205,9906,2692,8827,1127,5378,101,1257
202503,경원선,응봉,1203,195,3152,1001,7210,1403,6939,2159,5216,2232,4103,3088,3694,2808,3294,2777,3235,3183,3373,3753,3664,3553,3641,4576,3188,4897,2781,5909,1819,4718,1365,3017,908,2617,628,2001,252,1351,28,397
202503,경원선,의정부,10407,2284,29448,7280,50592,12376,50609,36755,31334,37495,27974,28202,30232,32278,32118,33888,33882,38583,35242,35428,38303,35335,40319,39293,42737,48872,44851,60334,27765,52025,26449,32557,18618,26912,14848,23109,7815,16564,1086,8736
202503,경원선,이촌(국립중앙박물관),1272,628,3695,2756,9434,4892,10868,8661,8868,5190,7360,4166,7107,4215,7184,4155,7871,5157,6997,5145,8038,6116,8913,6505,10482,7403,10084,9338,5525,6906,4761,5028,4139,4443,2339,4048,716,2418,57,713
202503,경원선,전곡,541,18,1111,470,3123,636,4645,1849,3202,1565,2899,1639,2663,1875,2425,2264,2626,2031,2479,2197,2424,1991,2480,2575,2295,3092,1941,3466,1318,2942,1042,1759,618,1401,416,1239,237,889,11,657
202503,경원선,지행,4595,845,10613,2551,21098,5734,23131,12961,15170,7193,13791,7032,12510,7036,11900,7991,10613,9209,9753,11740,10227,14356,10870,16305,11913,19711,11684,22523,7711,17079,6128,13862,5495,10700,3346,8675,2023,6733,234,3824
202503,경원선,창동,0,0,1,0,1,0,4,0,5,0,7,0,8,0,9,0,13,0,7,0,10,0,9,0,6,0,9,0,4,0,4,0,5,0,3,0,1,0,1,0
202503,경원선,청량리(서울시립대입구),4870,1945,8110,13946,29239,17463,42836,24701,31116,34724,36566,32384,32283,41699,33331,35124,35870,35330,37777,42098,41168,38767,42315,44101,40197,44217,40184,55955,32631,38717,28529,23034,20084,20702,11378,13980,6456,7355,197,3411
202503,경원선,청산,57,2,158,184,650,200,635,181,286,159,336,250,295,280,242,261,265,249,325,204,307,228,359,298,377,256,263,257,102,324,102,127,27,142,16,105,25,114,1,71
202503,경원선,한남,888,707,1699,4459,2831,10616,2953,14231,3301,11732,3528,6926,4631,5022,5401,5187,4573,5659,6156,4495,7738,4883,8689,4968,14236,5890,13385,6261,7109,4159,5501,2194,5541,2024,4378,1334,1599,796,64,293
202503,경원선,회룡,14109,2541,28826,6581,58363,8959,52021,13450,34164,11287,29020,11719,27133,14929,25948,16892,22374,17957,19005,21163,17382,26443,17193,30877,16085,38934,12982,47764,8313,44105,6567,26626,5557,21460,3806,17903,1520,11053,267,5133
202503,경의선,가좌,3064,354,7729,3486,23156,4121,26591,11553,13982,9376,10447,7065,10296,6548,9807,8461,8463,8783,7999,8451,9729,9393,10564,12114,10406,16681,9803,20931,5750,16620,4234,9965,3846,7876,2889,6058,1086,4746,18,640
202503,경의선,강매,2111,230,7256,880,19809,1274,17607,3571,9433,1398,6347,1643,5221,1477,5153,1904,4316,2524,3342,3187,3144,4557,3395,5836,3282,7947,3556,12168,1350,11204,888,6935,727,6510,455,5832,185,3430,11,1062
202503,경의선,검암,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,경의선,계양,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,경의선,곡산,251,172,782,654,1665,1706,1475,2722,1171,1110,1053,979,1124,795,840,907,863,927,1165,946,1202,946,1178,1159,1978,1393,2243,1908,695,983,452,714,355,693,208,531,85,333,2,100
202503,경의선,공덕,641,62,1941,2113,4679,7480,5995,19331,5416,8735,5797,3766,5804,4109,5919,4224,6086,4122,6000,3938,6085,4358,7797,5221,11721,6944,17113,7461,8629,4825,7452,4104,7571,3525,6055,3026,2566,1947,183,263
202503,경의선,금릉,3527,218,11617,2527,18702,5780,15734,10824,11064,5496,8861,4340,8739,4459,7986,4863,7804,6457,6605,7257,7266,8271,8484,11403,10438,14501,10556,15440,5150,15519,3958,9284,3291,7995,2283,7570,535,5170,54,1646
202503,경의선,금촌,3525,314,9703,4346,20081,9298,19383,16330,12694,8655,11149,8038,11669,7477,12212,9802,11461,9955,11204,9570,11739,11250,13482,14688,15880,16983,16826,17806,7767,15400,5566,11420,3998,8880,2717,7812,592,5824,136,1565
202503,경의선,김포공항,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202503,경의선,능곡,3997,658,9299,1683,21586,3238,19379,7741,11094,4965,8895,4657,7587,4944,7524,5591,6826,5434,6698,6016,6423,6992,7306,9330,7795,11990,6949,16826,3740,13813,2938,8667,2228,8258,1403,7042,615,4379,58,2184
202503,경의선,디지털미디어시티,1189,473,3513,1567,9503,2142,10301,4690,5907,4177,4546,2489,4124,2836,4433,2852,4094,3475,4053,3296,4264,3702,5232,4998,5461,7345,5335,10555,2969,7922,2261,4954,1895,4414,1474,3696,831,2664,50,451
202503,경의선,문산,2846,31,8340,2132,16608,7810,17677,13668,12461,5274,9742,6828,9476,7785,10164,8155,10425,8644,9947,6794,9574,10655,11329,11664,13357,12287,11918,13629,5511,16384,4266,9834,3078,7875,1889,7262,121,5378,0,2919
202503,경의선,백마,5148,812,16270,6856,34959,6857,27512,11350,16593,6839,12831,5557,12488,5193,11797,6269,10303,8085,8925,8481,10066,10506,12904,12963,13016,17354,11090,29508,5261,25835,3800,15556,3435,14825,3230,12962,751,8620,65,1755
202503,경의선,서강대,527,102,1491,1630,3094,2603,4230,9821,3340,6242,2899,5215,2816,3823,3490,3481,3903,4194,4061,3518,4228,3827,5757,3887,7055,4596,6402,4739,3924,3165,3758,2523,4155,2399,3307,2012,1496,1460,15,157
202503,경의선,서울역,740,16,999,7204,2598,21079,3193,31082,2078,17396,1451,6848,1893,4636,2571,4590,3099,5837,3878,2837,5928,2479,8111,3407,14724,4258,21163,5230,9207,2648,5349,1541,5043,1325,788,201,1809,774,0,254
202503,경의선,수색,1375,294,3858,2739,8266,5506,10419,16192,6526,7276,4455,3589,4041,3219,4017,3120,3714,4028,3616,3511,3963,4096,5253,4945,8859,8034,11299,7066,4983,6985,3016,4667,2543,3736,1621,3034,770,2376,12,405
202503,경의선,신촌,291,19,244,1196,613,4997,576,6958,805,5336,653,2384,713,1267,961,1667,986,1972,1035,1105,1561,946,2344,1105,4928,1536,5171,2614,2369,813,1242,658,1402,394,1014,137,573,403,5,387
202503,경의선,야당,5714,379,15714,2659,31149,5028,28842,10024,16063,8433,12782,6268,12109,7125,12293,8734,11596,9273,10076,12937,10349,12734,11779,21866,12551,27212,11098,36317,8906,28961,9562,14680,9516,15330,9063,10997,4233,8327,827,2387
202503,경의선,운정,4416,668,16275,10194,27727,7338,28571,11005,15262,6824,11581,4994,10652,5342,9944,6858,9573,6258,8329,9133,9421,9000,12953,16465,14716,19161,11227,23944,5853,18781,4422,11571,3293,10604,2784,8875,733,6118,125,1473
202503,경의선,운천,0,0,0,0,0,0,1,1,51,59,29,17,10,0,0,1,0,0,0,0,7,10,27,1,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,경의선,월롱,484,45,890,2166,1925,8393,2050,11075,1880,4392,1894,2124,2161,2018,2967,2620,3295,1812,2749,1408,5290,1969,7070,2024,10310,2688,10352,2519,3735,2202,3089,2220,2269,2476,744,1961,67,1526,10,567
202503,경의선,일산,8295,768,26649,3566,54016,8090,39696,18461,24995,9495,19727,8242,18815,10590,18213,12164,16805,14395,15218,14783,16081,17442,21715,20157,15390,30527,14147,40250,7787,40653,6181,21366,4918,21443,4535,18882,1328,10875,203,4071
202503,경의선,임진강,0,0,0,0,0,0,0,0,26,270,47,203,4,3,0,0,3,3,5,4,110,97,88,31,383,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,경의선,탄현,6351,456,20919,2587,37748,5873,28889,9992,19129,5868,14029,4932,12922,5397,13056,6638,10717,7586,9531,10080,9612,10979,10891,14860,11416,21547,11301,30562,6113,31440,4643,14544,3742,17875,2936,12358,1162,8455,192,2626
202503,경의선,파주,747,4,1247,698,2530,2567,3507,6122,2009,4732,1906,2206,2172,1209,3041,1341,2478,1482,2502,1059,3776,1470,5372,1536,5371,1926,4528,2021,1289,1969,969,1487,823,1226,280,1060,36,900,2,446
202503,경의선,풍산,4291,448,11315,4200,25389,4786,22612,8284,15271,6913,11662,5847,10640,8194,10205,7832,10108,8490,10076,7540,10135,9821,11658,12396,11980,16172,9633,22942,5668,17406,5118,13738,4640,11109,2869,9838,930,6655,90,1625
202503,경의선,한국항공대,584,388,1430,1203,4100,2114,4314,12529,3848,12396,3971,13070,5036,6567,4995,4927,5654,7369,8090,5574,7123,3303,14011,3925,13257,4400,10857,4410,5117,3318,3385,2756,3045,2287,2160,2808,1291,2287,81,817
202503,경의선,행신,4209,1581,13954,4317,38198,5468,32026,10519,17756,7362,13875,6238,12993,7125,12462,8079,9889,9370,9333,9479,8050,11530,11397,16691,13015,22332,10543,36225,6623,27839,7015,14901,6762,14036,5609,12123,2480,7012,63,2253
202503,경의선,홍대입구,398,203,791,558,1270,1845,1796,6754,1451,6552,1506,4721,1589,4724,2135,5671,2783,5559,3480,5889,4215,5859,5336,5855,7215,6393,7894,7391,6103,4445,5878,3019,6573,2285,6263,1918,2867,1504,56,199
202503,경의선,효창공원앞,656,281,2213,2618,5620,6175,8737,18804,5807,9474,3985,5310,3942,4176,4431,4059,4614,4292,4517,4322,5551,4548,6863,5212,8717,6753,14225,9220,6055,6442,4209,4895,3474,4617,2624,3870,1090,2853,39,293
202503,경인선,간석,5825,1283,11066,2823,21205,4561,19603,9278,11631,5001,10121,5317,9799,5501,10372,6446,9391,7644,8686,8147,8844,9143,9832,12788,9094,14821,9558,19047,5084,17113,4101,10643,3376,8445,2426,7616,1146,5349,140,1956
